timestamp,x,y,yaw,v_total,v_lat,v_long,w_z,a_lat,a_long,throttle_cmd,brake_cmd,steer_cmd,gear_cmd,throttle_real,brake_real,steer_real,gear_real,is_idle
142.263,237.801,-133.241,-0.0,0.887,-0.009,0.887,-0.005,-0.008,4.519,0.0,0.0,0.0,0,1.0,0.0,0.014,1,0
142.363,237.916,-133.242,-0.001,1.38,-0.011,1.38,-0.016,-0.056,6.107,0.0,0.0,0.0,0,1.0,0.0,0.013,1,0
142.413,237.994,-133.242,-0.001,1.686,-0.013,1.686,-0.006,-0.058,7.251,0.0,0.0,0.0,0,1.0,0.0,0.013,1,0
142.513,238.203,-133.244,-0.002,2.357,-0.017,2.357,-0.012,-0.068,7.02,0.0,0.0,0.0,0,1.0,0.0,0.013,1,0
142.813,239.271,-133.255,-0.007,4.662,-0.021,4.662,-0.016,-0.066,7.22,0.0,0.0,0.0,0,1.0,0.0,0.008,1,0
142.863,239.515,-133.258,-0.007,5.023,-0.021,5.023,-0.016,-0.066,7.21,0.0,0.0,0.0,0,1.0,0.0,0.008,1,0
142.963,240.055,-133.264,-0.009,5.619,-0.018,5.619,-0.014,0.163,-0.187,0.0,0.0,0.0,0,0.0,1.0,0.0,1,0
143.013,240.335,-133.267,-0.009,5.609,-0.007,5.609,-0.006,0.062,-0.692,0.0,0.0,0.0,0,0.0,1.0,0.0,1,0
143.113,240.884,-133.272,-0.01,5.198,-0.001,5.198,-0.001,0.03,-7.53,0.0,0.0,0.0,0,0.0,1.0,0.0,1,0
143.163,241.102,-133.276,-0.01,3.866,-0.048,3.866,-0.035,0.067,-20.798,0.0,0.0,0.0,0,1.0,0.0,0.032,1,0
143.263,241.416,-133.283,-0.013,3.436,-0.024,3.436,-0.016,0.252,12.211,0.0,0.0,0.0,0,1.0,0.0,0.01,1,0
143.313,241.604,-133.286,-0.013,3.92,-0.011,3.92,-0.006,0.112,8.592,0.0,0.0,0.0,0,1.0,0.0,0.0,1,0
143.413,242.045,-133.292,-0.014,4.75,-0.002,4.75,-0.001,0.052,8.013,0.0,0.0,0.0,0,1.0,0.0,0.0,1,0
143.463,242.295,-133.296,-0.014,5.135,0.001,5.135,0.001,0.029,7.154,0.0,0.0,0.0,0,1.0,0.0,-0.001,1,0
143.563,242.84,-133.303,-0.013,5.543,0.002,5.543,0.002,0.015,1.005,0.0,0.0,0.0,0,1.0,0.0,-0.001,1,0
143.613,243.119,-133.307,-0.013,5.62,0.002,5.62,0.002,0.033,0.473,0.0,0.0,0.0,0,1.0,0.0,-0.001,1,0
143.713,243.683,-133.314,-0.013,5.644,0.003,5.644,0.003,0.02,3.829,0.0,0.0,0.0,0,1.0,0.0,-0.001,0,0
143.763,243.967,-133.317,-0.013,5.836,0.003,5.836,0.003,0.023,14.663,0.0,0.0,0.0,0,1.0,0.0,-0.001,2,0
143.863,244.63,-133.325,-0.013,7.169,0.005,7.169,0.004,0.038,10.332,0.0,0.0,0.0,0,1.0,0.0,-0.002,2,0
143.963,245.404,-133.334,-0.012,8.144,0.005,8.144,0.004,0.059,8.401,0.0,0.0,0.0,0,1.0,0.0,-0.002,2,0
144.013,245.824,-133.339,-0.012,8.564,0.005,8.564,0.005,0.047,7.87,1.0,0.0,-0.002,0,1.0,0.0,-0.002,2,0
144.113,246.713,-133.349,-0.011,9.051,0.005,9.051,0.005,0.049,-3.396,1.0,0.0,-0.002,0,1.0,0.0,-0.002,0,0
144.163,247.16,-133.354,-0.011,8.881,0.005,8.881,0.006,0.053,7.94,1.0,0.0,-0.002,0,1.0,0.0,-0.002,0,0
144.263,248.092,-133.363,-0.01,9.732,0.005,9.732,0.007,0.062,7.857,1.0,0.0,-0.002,0,1.0,0.0,-0.002,3,0
144.363,249.108,-133.373,-0.01,10.476,0.005,10.476,0.007,0.066,6.471,1.0,0.0,-0.002,0,1.0,0.0,-0.002,3,0
144.463,250.191,-133.383,-0.009,11.105,0.005,11.105,0.007,0.082,6.098,1.0,0.0,-0.002,0,1.0,0.0,-0.002,3,0
144.513,250.755,-133.387,-0.009,11.397,0.004,11.397,0.007,0.083,5.684,1.0,0.0,-0.002,0,1.0,0.0,-0.002,3,0
144.613,251.925,-133.397,-0.008,11.96,0.004,11.96,0.007,0.083,5.504,1.0,0.0,-0.001,0,1.0,0.0,-0.002,3,0
144.713,253.151,-133.406,-0.007,12.508,0.003,12.508,0.007,0.07,5.457,1.0,0.0,-0.002,0,1.0,0.0,-0.001,3,0
144.763,253.784,-133.41,-0.007,12.665,0.002,12.665,0.007,0.083,1.227,1.0,0.0,-0.001,0,1.0,0.0,-0.002,0,0
144.863,255.052,-133.418,-0.006,12.65,0.002,12.65,0.006,0.081,7.267,1.0,0.0,-0.001,0,1.0,0.0,-0.001,4,0
144.913,255.696,-133.422,-0.006,13.013,0.002,13.013,0.006,0.069,5.674,1.0,0.0,-0.001,0,1.0,0.0,-0.001,4,0
145.013,257.029,-133.43,-0.005,13.561,0.001,13.561,0.006,0.077,5.005,1.0,0.0,-0.001,0,1.0,0.0,-0.001,4,0
145.063,257.714,-133.433,-0.005,13.811,0.001,13.811,0.006,0.066,4.826,1.0,0.0,-0.001,0,1.0,0.0,-0.001,4,0
145.163,259.122,-133.44,-0.005,14.287,0.0,14.287,0.005,0.072,4.626,1.0,0.0,-0.001,0,1.0,0.0,-0.001,4,0
145.213,259.843,-133.443,-0.004,14.519,0.0,14.519,0.005,0.062,4.574,1.0,0.0,-0.001,0,1.0,0.0,-0.001,4,0
145.313,261.32,-133.449,-0.004,14.974,-0.0,14.974,0.004,0.066,4.517,1.0,0.0,-0.001,0,1.0,0.0,-0.001,4,0
145.413,262.843,-133.455,-0.003,15.425,-0.001,15.425,0.004,0.057,4.494,1.0,0.0,-0.001,0,1.0,0.0,-0.001,4,0
145.513,264.41,-133.46,-0.003,15.875,-0.001,15.875,0.004,0.059,4.489,1.0,0.0,-0.001,0,1.0,0.0,-0.001,4,0
145.563,265.21,-133.462,-0.003,16.099,-0.001,16.099,0.004,0.057,0.579,0.829,0.0,-0.001,0,0.995,0.0,-0.001,4,0
145.663,266.822,-133.467,-0.002,16.112,-0.002,16.112,0.003,0.049,3.484,1.0,0.0,-0.0,0,1.0,0.0,-0.001,0,0
145.763,268.453,-133.471,-0.002,16.526,-0.002,16.526,0.003,0.047,4.784,0.783,0.0,-0.0,0,1.0,0.0,-0.0,5,0
145.813,269.285,-133.473,-0.002,16.735,-0.002,16.735,0.003,0.044,3.266,0.381,0.0,-0.0,0,0.485,0.0,-0.0,5,0
145.913,270.976,-133.476,-0.002,17.005,-0.002,17.005,0.002,0.037,1.24,0.328,0.0,-0.0,0,0.328,0.0,-0.0,5,0
145.963,271.828,-133.478,-0.002,17.067,-0.002,17.067,0.002,0.036,0.631,0.335,0.0,-0.0,0,0.328,0.0,-0.0,5,0
146.063,273.537,-133.481,-0.001,17.111,-0.001,17.111,0.002,0.032,0.039,0.328,0.0,-0.0,0,0.337,0.0,-0.0,5,0
146.163,275.248,-133.483,-0.001,17.108,-0.001,17.108,0.002,0.03,-0.107,0.314,0.0,-0.0,0,0.328,0.0,-0.0,5,0
146.213,276.103,-133.484,-0.001,17.097,-0.001,17.097,0.001,0.023,-0.316,0.285,0.0,-0.0,0,0.299,0.0,-0.0,5,0
146.313,277.81,-133.486,-0.001,17.061,-0.001,17.061,0.001,0.021,-0.478,0.269,0.0,-0.0,0,0.275,0.0,-0.0,5,0
146.413,279.513,-133.488,-0.001,17.01,-0.001,17.01,0.001,0.019,-0.538,0.266,0.0,-0.0,0,0.269,0.0,-0.0,5,0
146.463,280.363,-133.489,-0.001,16.981,-0.001,16.981,0.001,0.016,-0.613,0.269,0.0,-0.0,0,0.266,0.0,-0.0,5,0
146.563,282.058,-133.491,-0.001,16.919,-0.001,16.919,0.001,0.013,-0.63,0.279,0.0,-0.0,0,0.273,0.0,-0.0,5,0
146.663,283.746,-133.492,-0.001,16.857,-0.001,16.857,0.001,0.012,-0.62,0.294,0.0,-0.0,0,0.279,0.0,-0.0,5,0
146.713,284.588,-133.493,-0.001,16.826,-0.0,16.826,0.001,0.01,-0.576,0.303,0.0,-0.0,0,0.294,0.0,-0.0,5,0
146.813,286.267,-133.494,-0.001,16.771,-0.0,16.771,0.0,0.009,-0.506,0.322,0.0,-0.0,0,0.312,0.0,-0.0,5,0
146.913,287.942,-133.496,-0.001,16.722,-0.0,16.722,0.0,0.008,-0.465,0.341,0.0,-0.0,0,0.322,0.0,-0.0,5,0
146.963,288.777,-133.496,-0.001,16.701,-0.0,16.701,0.0,0.006,-0.376,0.35,0.0,-0.0,0,0.341,0.0,-0.0,5,0
147.063,290.445,-133.497,-0.001,16.666,-0.0,16.666,0.0,0.006,-0.285,0.366,0.0,-0.0,0,0.358,0.0,-0.0,5,0
147.163,292.11,-133.498,-0.001,16.639,-0.0,16.639,0.0,0.005,-0.199,0.381,0.0,-0.0,0,0.374,0.0,-0.0,5,0
147.263,293.773,-133.499,-0.001,16.621,-0.0,16.621,0.0,0.004,-0.158,0.387,0.0,-0.0,0,0.381,0.0,-0.0,5,0
147.363,295.435,-133.5,-0.001,16.611,-0.0,16.611,0.0,0.003,-0.085,0.397,0.0,-0.0,0,0.393,0.0,-0.0,5,0
147.413,296.265,-133.501,-0.001,16.608,-0.0,16.608,0.0,0.003,-0.025,0.405,0.0,-0.0,0,0.401,0.0,-0.0,5,0
147.513,297.926,-133.502,-0.001,16.607,-0.0,16.607,0.0,0.002,0.021,0.41,0.0,-0.0,0,0.407,0.0,-0.0,5,0
147.613,299.587,-133.503,-0.001,16.61,-0.0,16.61,0.0,0.002,0.054,0.412,0.0,-0.0,0,0.411,0.0,-0.0,5,0
147.713,301.248,-133.503,-0.001,16.616,-0.0,16.616,0.0,0.002,0.066,0.413,0.0,-0.0,0,0.412,0.0,-0.0,5,0
147.813,302.91,-133.504,-0.001,16.624,-0.0,16.624,0.0,0.002,0.081,0.413,0.0,-0.0,0,0.413,0.0,-0.0,5,0
147.863,303.742,-133.505,-0.0,16.628,-0.0,16.628,0.0,0.002,0.087,0.412,0.0,-0.0,0,0.412,0.0,-0.0,5,0
147.963,305.405,-133.506,-0.0,16.637,-0.0,16.637,0.0,0.001,0.086,0.41,0.0,-0.0,0,0.411,0.0,-0.0,5,0
148.063,307.069,-133.506,-0.0,16.645,-0.0,16.645,0.0,0.001,0.079,0.408,0.0,-0.0,0,0.409,0.0,-0.0,5,0
148.163,308.734,-133.507,-0.0,16.653,-0.0,16.653,0.0,0.001,0.068,0.405,0.0,-0.0,0,0.406,0.0,-0.0,5,0
148.263,310.4,-133.508,-0.0,16.659,-0.0,16.659,0.0,0.001,0.056,0.403,0.0,-0.0,0,0.404,0.0,-0.0,5,0
148.363,312.066,-133.509,-0.0,16.665,-0.0,16.665,0.0,0.0,0.043,0.4,0.0,-0.0,0,0.401,0.0,-0.0,5,0
148.413,312.899,-133.509,-0.0,16.667,-0.0,16.667,0.0,0.0,0.037,0.0,1.0,0.0,0,0.4,0.0,-0.0,5,0
148.513,314.565,-133.51,-0.0,16.625,-0.0,16.625,0.0,0.0,-3.033,0.0,1.0,0.0,0,0.0,1.0,0.0,5,0
148.613,316.208,-133.511,-0.0,16.233,-0.0,16.233,0.0,0.0,-5.889,0.0,1.0,0.0,0,0.0,1.0,0.0,0,0
148.713,317.798,-133.511,-0.0,15.641,-0.0,15.641,0.0,0.0,-8.832,0.0,1.0,0.0,0,0.0,1.0,0.0,4,0
148.813,319.313,-133.512,-0.0,14.783,-0.0,14.783,0.0,0.0,-8.069,0.0,1.0,0.0,0,0.0,1.0,0.0,4,0
148.913,320.747,-133.513,-0.0,13.985,-0.0,13.985,0.0,0.0,-7.759,0.0,1.0,0.0,0,0.0,1.0,0.0,4,0
149.013,322.102,-133.513,-0.0,13.214,-0.0,13.214,0.0,0.0,-6.235,0.0,1.0,0.0,0,0.0,1.0,0.0,4,0
149.113,323.39,-133.514,-0.0,12.618,-0.0,12.618,0.0,-0.0,-7.696,1.0,0.0,0.013,0,1.0,0.0,0.0,0,0
149.213,324.613,-133.516,-0.001,11.97,-0.025,11.97,-0.026,-4.837,-2.526,1.0,0.0,0.422,0,1.0,0.0,0.181,3,0
149.313,325.798,-133.553,-0.025,11.778,-0.417,11.771,-0.474,-11.352,-1.163,1.0,0.0,0.815,0,1.0,0.0,0.725,3,0
149.413,326.965,-133.689,-0.104,11.724,-0.745,11.7,-1.045,-15.529,-2.393,1.0,0.0,0.83,0,1.0,0.0,0.813,3,0
149.463,327.537,-133.809,-0.164,11.68,-0.826,11.65,-1.291,-16.891,-3.321,1.0,0.0,0.803,0,1.0,0.0,0.83,3,0
149.563,328.636,-134.164,-0.315,11.514,-0.832,11.484,-1.658,-18.635,-3.44,1.0,0.0,0.744,0,1.0,0.0,0.792,3,0
149.663,329.652,-134.68,-0.494,11.423,-0.682,11.402,-1.883,-19.634,-1.991,1.0,0.0,0.651,0,1.0,0.0,0.713,3,0
149.763,330.564,-135.358,-0.689,11.463,-0.429,11.455,-1.982,-19.77,-1.002,1.0,0.0,0.604,0,1.0,0.0,0.651,3,0
149.813,330.976,-135.756,-0.788,11.529,-0.279,11.525,-1.987,-18.723,-3.242,1.0,0.0,0.478,0,1.0,0.0,0.534,3,0
149.913,331.69,-136.638,-0.979,11.255,0.034,11.255,-1.841,-14.646,-0.844,1.0,0.0,0.348,0,1.0,0.0,0.406,0,0
149.963,331.979,-137.122,-1.068,11.244,0.294,11.24,-1.709,-12.865,4.331,1.0,0.0,0.28,0,1.0,0.0,0.348,4,0
150.063,332.505,-138.138,-1.224,11.554,0.807,11.526,-1.477,-15.686,5.142,1.0,0.0,0.171,0,1.0,0.0,0.23,4,0
150.113,332.723,-138.679,-1.292,11.779,0.834,11.75,-1.312,-14.302,4.924,1.0,0.0,0.126,0,1.0,0.0,0.171,4,0
150.213,333.065,-139.83,-1.403,12.213,0.808,12.186,-0.94,-13.046,4.927,1.0,0.0,0.079,0,1.0,0.0,0.126,4,0
150.263,333.194,-140.433,-1.444,12.346,0.805,12.32,-0.8,-8.916,4.612,1.0,0.0,0.019,0,1.0,0.0,0.046,4,0
150.313,333.293,-141.045,-1.476,12.554,0.753,12.531,-0.557,-6.324,4.874,1.0,0.0,-0.007,0,1.0,0.0,0.019,4,0
150.413,333.457,-142.313,-1.511,12.997,0.601,12.983,-0.211,-4.231,4.722,1.0,0.0,-0.031,0,1.0,0.0,-0.019,4,0
150.513,333.581,-143.632,-1.52,13.392,0.35,13.387,-0.026,-3.046,3.394,1.0,0.0,-0.031,0,1.0,0.0,-0.031,4,0
150.563,333.638,-144.303,-1.52,13.54,0.209,13.538,0.034,-1.063,5.819,1.0,0.0,-0.027,0,1.0,0.0,-0.028,4,0
150.663,333.739,-145.685,-1.511,14.099,0.029,14.099,0.104,0.258,4.941,1.0,0.0,-0.01,0,1.0,0.0,-0.019,4,0
150.713,333.788,-146.398,-1.506,14.354,-0.029,14.354,0.099,0.469,4.799,1.0,0.0,-0.005,0,1.0,0.0,-0.01,4,0
150.813,333.889,-147.86,-1.498,14.834,-0.084,14.834,0.055,0.279,4.626,1.0,0.0,0.01,0,1.0,0.0,0.003,4,0
150.913,333.994,-149.367,-1.496,15.296,-0.102,15.295,-0.006,-0.328,4.539,1.0,0.0,0.016,0,1.0,0.0,0.015,4,0
150.963,334.047,-150.137,-1.498,15.523,-0.099,15.523,-0.036,-0.431,4.519,1.0,0.0,0.019,0,1.0,0.0,0.016,4,0
151.063,334.151,-151.711,-1.503,15.975,-0.066,15.974,-0.073,-0.963,2.494,0.919,0.0,0.022,0,1.0,0.0,0.021,4,0
151.163,334.249,-153.316,-1.512,16.079,-0.03,16.079,-0.097,-1.285,1.414,1.0,0.0,0.018,0,1.0,0.0,0.022,0,0
151.213,334.293,-154.119,-1.517,16.15,-0.013,16.15,-0.103,-1.227,4.952,1.0,0.0,0.017,0,1.0,0.0,0.018,5,0
151.313,334.373,-155.759,-1.527,16.623,0.026,16.623,-0.097,-0.433,3.301,0.0,1.0,0.0,0,0.0,1.0,0.0,5,0
151.413,334.447,-157.434,-1.533,16.805,0.07,16.805,-0.035,-0.585,-2.895,0.0,1.0,0.0,0,0.0,1.0,0.0,5,0
151.513,334.514,-159.094,-1.535,16.397,0.051,16.397,-0.013,-0.489,-5.271,0.0,1.0,0.0,0,0.0,1.0,0.0,5,0
151.563,334.545,-159.903,-1.536,16.092,0.039,16.092,-0.009,-0.314,-5.94,0.0,1.0,0.0,0,0.0,1.0,0.0,0,0
151.663,334.603,-161.478,-1.536,15.497,0.02,15.497,-0.004,-0.172,-8.255,0.0,1.0,0.0,0,0.0,1.0,0.0,0,0
151.763,334.657,-162.98,-1.536,14.669,0.01,14.669,-0.002,-0.127,-8.317,0.0,1.0,0.0,0,0.0,1.0,0.0,4,0
151.813,334.682,-163.701,-1.537,14.266,0.006,14.266,-0.001,-0.064,-7.88,0.0,1.0,0.0,0,0.0,1.0,0.0,4,0
151.913,334.73,-165.083,-1.537,13.484,0.002,13.484,-0.001,-0.029,-7.639,0.0,1.0,0.0,0,0.0,1.0,0.0,4,0
151.963,334.753,-165.745,-1.537,13.102,0.001,13.102,-0.0,-0.018,-6.292,0.0,1.0,0.0,0,0.0,1.0,0.0,4,0
152.063,334.796,-167.02,-1.537,12.477,-0.0,12.477,-0.0,-0.005,-7.589,0.0,1.0,0.0,0,0.0,1.0,0.0,0,0
152.163,334.837,-168.223,-1.537,11.62,-0.001,11.62,-0.0,-0.0,-8.837,0.0,1.0,0.0,0,0.0,1.0,0.0,3,0
152.213,334.857,-168.79,-1.537,11.178,-0.001,11.178,-0.0,0.001,-8.443,0.0,1.0,0.0,0,0.0,1.0,0.0,3,0
152.313,334.893,-169.861,-1.537,10.351,-0.0,10.351,-0.0,0.0,-7.951,0.0,1.0,0.0,0,0.0,1.0,0.0,3,0
152.413,334.927,-170.853,-1.537,9.628,-0.001,9.628,-0.002,-0.002,-6.514,0.0,1.0,0.0,0,0.0,1.0,0.0,3,0
152.463,334.943,-171.325,-1.537,9.316,-0.001,9.316,-0.0,0.003,-5.679,0.0,1.0,0.0,0,0.0,1.0,0.0,0,0
152.563,334.973,-172.213,-1.537,8.386,-0.0,8.386,-0.0,0.001,-10.331,0.0,1.0,0.0,0,0.0,1.0,0.0,2,0
152.613,334.987,-172.616,-1.537,7.869,-0.0,7.869,0.0,0.001,-8.566,0.0,1.0,0.0,0,0.0,1.0,0.0,2,0
152.713,335.012,-173.357,-1.537,7.085,-0.0,7.085,-0.0,0.0,-7.482,0.0,1.0,0.0,0,0.0,1.0,0.0,2,0
152.813,335.034,-173.993,-1.537,5.361,-0.0,5.361,0.0,0.0,-26.204,0.0,1.0,0.0,0,0.0,1.0,0.0,2,0
152.863,335.042,-174.22,-1.537,4.051,-0.0,4.051,0.0,0.0,-26.342,0.0,1.0,0.0,0,0.0,1.0,0.0,0,0
152.963,335.05,-174.478,-1.537,1.428,-0.0,1.428,0.0,0.0,-25.356,0.0,1.0,0.0,0,0.0,1.0,0.0,1,0
153.063,335.052,-174.51,-1.537,0.008,0.0,-0.008,-0.0,-0.0,-0.082,0.0,1.0,0.0,0,0.0,1.0,0.0,1,1
153.163,335.052,-174.512,-1.537,0.012,-0.0,-0.012,-0.0,0.0,0.036,0.0,1.0,0.0,0,0.0,1.0,0.0,1,1
153.213,335.052,-174.513,-1.537,0.01,-0.0,-0.01,-0.0,0.0,0.041,0.0,1.0,0.0,0,0.0,1.0,0.0,1,1
153.313,335.052,-174.515,-1.537,0.006,-0.0,-0.006,-0.0,0.0,0.031,0.0,1.0,0.0,0,0.0,1.0,0.0,1,1
153.413,335.052,-174.516,-1.537,0.003,-0.0,-0.003,-0.0,0.0,0.018,0.0,1.0,0.0,0,0.0,1.0,0.0,1,1
153.463,335.052,-174.516,-1.537,0.003,-0.0,-0.003,-0.0,-0.0,0.014,0.0,1.0,0.0,0,0.0,1.0,0.0,1,1
153.563,335.052,-174.516,-1.537,0.001,-0.0,-0.001,-0.0,0.0,0.007,0.0,1.0,0.0,0,0.0,1.0,0.0,1,1
153.613,335.052,-174.517,-1.537,0.001,-0.0,-0.001,-0.0,-0.0,0.005,0.0,1.0,0.0,0,0.0,1.0,0.0,1,1
153.713,335.052,-174.517,-1.537,0.001,-0.0,-0.001,-0.0,-0.0,0.003,0.0,1.0,0.0,0,0.0,1.0,0.0,1,1
153.813,335.052,-174.517,-1.537,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,1,1
154.863,335.052,-174.517,-1.537,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,1,1
155.863,335.052,-174.517,-1.537,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,1,1
156.913,335.052,-174.517,-1.537,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,1,1
157.913,335.052,-174.517,-1.537,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,1,1
158.913,335.052,-174.517,-1.537,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,1,1
159.913,335.052,-174.517,-1.537,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,1,1
160.913,335.052,-174.517,-1.537,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,1,1
