timestamp,x,y,yaw,v_total,v_lat,v_long,w_z,a_lat,a_long,throttle_cmd,brake_cmd,steer_cmd,gear_cmd,throttle_real,brake_real,steer_real,gear_real,is_idle
249.637,212.765,2.287,3.142,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,1
250.637,212.765,2.287,3.142,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,1
251.687,212.765,2.287,3.142,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,1
252.687,212.765,2.287,3.142,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,1
253.737,212.765,2.287,3.142,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,1
254.737,212.765,2.287,3.142,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,1
255.787,212.765,2.287,3.142,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,1
256.837,212.765,2.287,3.142,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,1
257.887,212.765,2.287,3.142,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,1
258.887,212.765,2.287,3.142,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,1
259.887,212.765,2.287,3.142,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,1
260.937,212.765,2.287,3.142,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,1
261.287,212.765,2.287,3.142,0.0,-0.0,0.0,-0.0,0.0,-0.0,1.0,0.0,-0.967,0,0.0,1.0,0.0,0,1
261.387,212.765,2.287,3.142,0.0,-0.0,0.0,-0.0,0.0,0.0,1.0,0.0,-0.015,0,1.0,0.0,-0.015,0,1
261.937,212.72,2.286,-3.141,0.865,0.008,0.865,0.011,0.035,7.244,1.0,0.0,-0.014,0,1.0,0.0,-0.015,1,0
262.037,212.594,2.285,-3.141,1.557,0.013,1.557,0.016,0.084,6.871,1.0,0.0,-0.014,0,1.0,0.0,-0.014,1,0
262.187,212.271,2.282,-3.139,2.658,0.018,2.658,0.02,0.075,8.535,1.0,0.0,-0.011,0,1.0,0.0,-0.012,1,0
262.287,211.959,2.279,-3.137,3.506,0.021,3.505,0.015,0.078,7.796,1.0,0.0,-0.01,0,1.0,0.0,-0.011,1,0
262.437,211.341,2.273,-3.135,4.636,0.023,4.636,0.017,0.076,7.238,1.0,0.0,-0.007,0,1.0,0.0,-0.009,1,0
262.537,210.838,2.267,-3.133,5.358,0.02,5.358,0.015,0.058,6.68,1.0,0.0,-0.006,0,1.0,0.0,-0.007,1,0
262.687,209.988,2.257,-3.131,5.784,0.015,5.784,0.013,-0.01,0.26,1.0,0.0,-0.003,0,1.0,0.0,-0.004,1,0
262.787,209.41,2.249,-3.13,5.792,0.01,5.792,0.009,0.025,7.175,1.0,0.0,-0.003,0,1.0,0.0,-0.003,0,0
262.937,208.425,2.237,-3.129,7.411,0.006,7.411,0.005,0.009,10.012,1.0,0.0,-0.001,0,1.0,0.0,-0.001,2,0
263.037,207.629,2.227,-3.129,8.36,0.003,8.36,0.003,-0.028,8.262,1.0,0.0,0.0,0,1.0,0.0,0.0,2,0
263.187,206.307,2.21,-3.129,8.856,-0.0,8.856,-0.0,-0.044,3.74,1.0,0.0,0.001,0,1.0,0.0,0.001,0,0
263.337,204.902,2.192,-3.129,9.955,-0.004,9.955,-0.005,-0.07,8.348,1.0,0.0,0.002,0,1.0,0.0,0.002,3,0
263.437,203.866,2.18,-3.13,10.658,-0.005,10.658,-0.007,-0.073,6.247,1.0,0.0,0.002,0,1.0,0.0,0.002,3,0
263.587,202.195,2.162,-3.131,11.555,-0.005,11.555,-0.008,-0.083,5.75,1.0,0.0,0.002,0,1.0,0.0,0.002,3,0
263.687,201.009,2.151,-3.132,12.112,-0.004,12.112,-0.009,-0.107,5.475,1.0,0.0,0.002,0,1.0,0.0,0.002,3,0
263.837,199.133,2.134,-3.133,12.714,-0.003,12.714,-0.009,-0.105,-1.516,1.0,0.0,0.002,0,1.0,0.0,0.002,0,0
263.937,197.863,2.125,-3.134,12.879,-0.002,12.879,-0.008,-0.107,5.867,1.0,0.0,0.002,0,1.0,0.0,0.002,4,0
264.087,195.863,2.111,-3.135,13.699,-0.001,13.699,-0.008,-0.094,5.1,1.0,0.0,0.002,0,1.0,0.0,0.002,4,0
264.187,194.466,2.103,-3.136,14.18,-0.001,14.18,-0.007,-0.087,4.654,1.0,0.0,0.001,0,1.0,0.0,0.001,4,0
264.337,192.284,2.092,-3.137,14.87,0.0,14.87,-0.006,-0.092,4.551,1.0,0.0,0.001,0,1.0,0.0,0.001,4,0
264.437,190.772,2.085,-3.138,15.322,0.001,15.322,-0.005,-0.082,4.497,1.0,0.0,0.001,0,1.0,0.0,0.001,4,0
264.587,188.42,2.077,-3.138,15.996,0.002,15.996,-0.005,-0.071,2.498,0.906,0.0,0.001,0,1.0,0.0,0.001,4,0
264.737,186.005,2.07,-3.139,16.172,0.002,16.172,-0.004,-0.069,1.432,1.0,0.0,0.001,0,0.997,0.0,0.001,0,0
264.837,184.361,2.066,-3.139,16.645,0.002,16.645,-0.004,-0.057,3.954,0.422,0.0,0.001,0,0.548,0.0,0.001,5,0
264.987,181.824,2.061,-3.14,17.065,0.002,17.065,-0.003,-0.049,0.85,0.308,0.0,0.0,0,0.297,0.0,0.0,5,0
265.137,179.258,2.057,-3.14,17.122,0.002,17.122,-0.002,-0.044,-0.051,0.288,0.0,0.0,0,0.221,0.0,0.0,5,0
265.237,177.548,2.054,-3.141,17.085,0.002,17.085,-0.002,-0.033,-0.647,0.103,0.0,0.0,0,0.0,0.0,0.0,5,0
265.337,175.844,2.053,-3.141,17.001,0.001,17.001,-0.002,-0.028,-1.187,0.0,0.0,0.0,0,0.103,0.0,0.0,5,0
265.487,173.31,2.051,-3.141,16.796,0.001,16.796,-0.001,-0.021,-0.551,0.0,0.0,0.0,0,0.0,0.0,0.0,5,0
265.637,170.797,2.049,-3.141,16.641,0.001,16.641,-0.001,-0.018,-2.34,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0
265.737,169.157,2.048,-3.141,16.232,0.001,16.232,-0.001,-0.014,-3.346,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0
265.887,166.761,2.047,-3.141,15.764,0.0,15.764,-0.001,-0.01,-2.815,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0
266.037,164.43,2.047,-3.141,15.352,0.0,15.352,-0.0,-0.008,-2.684,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0
266.137,162.909,2.046,-3.141,15.09,0.0,15.09,-0.0,-0.006,-2.579,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0
266.287,160.677,2.046,-3.141,14.707,0.0,14.707,-0.0,-0.006,-2.506,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0
266.437,158.5,2.046,-3.142,14.334,0.0,14.334,-0.0,-0.004,-2.441,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0
266.537,157.08,2.046,-3.142,14.091,0.0,14.091,-0.0,-0.004,-2.4,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0
266.687,154.995,2.046,-3.142,13.734,0.0,13.734,-0.0,-0.003,-2.34,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0
266.787,153.635,2.046,-3.142,13.501,-0.0,13.501,-0.0,-0.002,-2.279,0.0,0.0,0.0,0,0.017,0.0,0.0,4,0
266.937,151.633,2.046,3.142,13.3,-0.0,13.3,-0.0,-0.002,-1.003,0.088,0.0,0.0,0,0.213,0.0,0.0,0,0
267.087,149.667,2.046,3.142,12.815,-0.0,12.815,-0.0,-0.001,-2.938,1.0,0.0,0.0,0,0.791,0.0,0.0,3,0
267.237,147.768,2.046,3.142,12.642,-0.0,12.642,-0.0,-0.001,2.142,1.0,0.0,0.0,0,1.0,0.0,0.0,3,0
267.387,145.838,2.046,3.142,13.115,-0.0,13.115,-0.0,-0.001,3.914,0.758,0.0,0.0,0,0.953,0.0,0.0,3,0
267.487,144.504,2.046,3.142,13.496,-0.0,13.496,-0.0,-0.001,3.113,0.497,0.0,0.0,0,0.559,0.0,0.0,3,0
267.637,142.447,2.046,3.142,13.855,0.0,13.855,-0.0,-0.001,1.439,0.731,0.0,0.0,0,0.502,0.0,0.0,3,0
267.787,140.352,2.046,3.142,14.067,0.0,14.067,-0.0,-0.0,1.286,0.651,0.0,0.0,0,0.536,0.0,0.0,3,0
267.937,138.227,2.046,3.142,14.257,0.0,14.257,-0.0,-0.0,1.173,0.512,0.0,0.0,0,0.771,0.0,0.0,3,0
268.037,136.794,2.047,3.142,14.386,0.0,14.386,-0.0,-0.0,1.064,0.772,0.0,0.0,0,0.476,0.0,0.0,3,0
