timestamp,x,y,yaw,v_total,v_lat,v_long,w_z,a_lat,a_long,throttle_cmd,brake_cmd,steer_cmd,gear_cmd,throttle_real,brake_real,steer_real,gear_real,is_idle
127.379,237.7,-133.24,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,1,1
128.379,237.7,-133.24,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,1,1
129.429,237.7,-133.24,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,1,1
130.479,237.7,-133.24,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,1,1
131.529,237.7,-133.24,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,1,1
132.579,237.7,-133.24,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,1,1
133.629,237.7,-133.24,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,1,1
134.629,237.7,-133.24,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,1,1
135.679,237.7,-133.24,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,1,1
136.179,237.7,-133.24,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,1.0,0.0,0.01,0,1.0,0.0,1.0,1,1
136.279,237.7,-133.24,0.0,0.0,-0.0,0.0,-0.0,0.001,-0.294,1.0,0.0,0.01,0,1.0,0.0,0.01,1,1
136.329,237.701,-133.24,-0.0,0.015,0.0,-0.015,0.0,-0.012,1.919,1.0,0.0,0.01,0,1.0,0.0,0.01,1,1
136.429,237.708,-133.24,0.0,0.159,-0.001,0.159,0.005,-0.002,0.879,1.0,0.0,0.01,0,1.0,0.0,0.01,1,0
136.479,237.718,-133.24,-0.0,0.203,-0.001,0.203,-0.006,-0.026,4.393,1.0,0.0,0.01,0,1.0,0.0,0.01,1,0
136.579,237.761,-133.24,-0.001,0.601,-0.004,0.601,-0.004,-0.024,4.63,1.0,0.0,0.009,0,1.0,0.0,0.009,1,0
136.629,237.798,-133.241,-0.001,0.833,-0.005,0.833,0.011,-0.015,5.959,1.0,0.0,0.009,0,1.0,0.0,0.009,1,0
136.679,237.849,-133.241,-0.001,1.131,-0.006,1.131,-0.025,-0.065,5.1,1.0,0.0,0.009,0,1.0,0.0,0.009,1,0
136.779,237.992,-133.242,-0.001,1.712,-0.009,1.712,-0.006,-0.017,6.52,1.0,0.0,0.009,0,1.0,0.0,0.009,1,0
136.829,238.088,-133.243,-0.002,2.04,-0.01,2.039,-0.009,-0.04,6.523,1.0,0.0,0.008,0,1.0,0.0,0.009,1,0
136.929,238.328,-133.244,-0.003,2.714,-0.012,2.714,-0.008,-0.045,8.503,1.0,0.0,0.007,0,1.0,0.0,0.007,1,0
137.029,238.646,-133.246,-0.003,3.55,-0.013,3.55,-0.01,-0.048,7.697,1.0,0.0,0.006,0,1.0,0.0,0.007,1,0
137.079,238.835,-133.248,-0.004,3.935,-0.014,3.935,-0.01,-0.047,7.429,1.0,0.0,0.006,0,1.0,0.0,0.006,1,0
137.129,239.043,-133.249,-0.004,4.306,-0.014,4.306,-0.01,-0.047,7.29,1.0,0.0,0.006,0,1.0,0.0,0.006,1,0
137.229,239.514,-133.253,-0.005,5.032,-0.014,5.032,-0.01,-0.029,7.211,1.0,0.0,0.004,0,1.0,0.0,0.005,1,0
137.329,240.055,-133.257,-0.006,5.632,-0.011,5.632,-0.008,-0.031,0.391,1.0,0.0,0.003,0,1.0,0.0,0.004,1,0
137.429,240.621,-133.262,-0.007,5.759,-0.009,5.759,-0.007,-0.013,-0.435,1.0,0.0,0.002,0,1.0,0.0,0.003,0,0
137.529,241.194,-133.267,-0.008,5.734,-0.006,5.734,-0.005,-0.004,-0.066,1.0,0.0,0.002,0,1.0,0.0,0.002,0,0
137.579,241.492,-133.27,-0.008,6.245,-0.006,6.245,-0.005,-0.028,13.199,1.0,0.0,0.001,0,1.0,0.0,0.002,2,0
137.679,242.188,-133.276,-0.009,7.465,-0.004,7.465,-0.004,-0.012,9.791,1.0,0.0,0.001,0,1.0,0.0,0.001,2,0
137.729,242.577,-133.28,-0.009,7.955,-0.003,7.955,-0.003,-0.012,8.819,1.0,0.0,0.0,0,1.0,0.0,0.001,2,0
