timestamp,x,y,yaw,v_total,v_lat,v_long,w_z,a_lat,a_long,throttle_cmd,brake_cmd,steer_cmd,gear_cmd,throttle_real,brake_real,steer_real,gear_real,is_idle
127.14,229.782,1.96,-3.142,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,1
128.19,229.782,1.96,-3.142,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,1
129.29,229.782,1.96,-3.142,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,1
130.29,229.782,1.96,-3.142,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,1
131.29,229.782,1.96,-3.142,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,1
132.29,229.782,1.96,-3.142,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,1
133.29,229.782,1.96,-3.142,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,1
134.29,229.782,1.96,-3.142,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,1
135.34,229.782,1.96,-3.142,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,1
136.39,229.782,1.96,-3.142,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,1
137.44,229.782,1.96,-3.142,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,1
138.49,229.782,1.96,-3.142,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,1
139.49,229.782,1.96,-3.142,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,1
140.54,229.782,1.96,-3.142,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,1
141.54,229.782,1.96,-3.142,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,1
142.64,229.782,1.96,-3.142,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,1
143.64,229.782,1.96,-3.142,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,1
144.49,229.782,1.96,-3.142,0.0,-0.0,0.0,-0.0,0.0,0.0,1.0,0.0,0.421,0,0.0,1.0,0.0,0,1
144.64,229.782,1.96,-3.142,0.0,-0.0,-0.0,0.0,0.0,-0.0,1.0,0.0,0.005,0,1.0,0.0,0.005,0,1
145.04,229.782,1.96,-3.142,0.0,-0.0,-0.0,-0.0,-0.021,8.205,1.0,0.0,0.005,0,1.0,0.0,0.005,0,1
145.14,229.74,1.96,3.141,0.805,-0.003,0.805,-0.002,0.013,7.235,1.0,0.0,0.004,0,1.0,0.0,0.005,1,0
145.29,229.518,1.961,-3.141,2.022,-0.005,2.022,0.011,-0.023,5.89,1.0,0.0,0.005,0,1.0,0.0,0.005,1,0
145.39,229.282,1.961,3.141,2.67,-0.007,2.67,0.003,-0.028,8.344,1.0,0.0,0.004,0,1.0,0.0,0.004,1,0
145.54,228.782,1.963,3.141,3.894,-0.008,3.894,-0.006,-0.029,7.468,1.0,0.0,0.004,0,1.0,0.0,0.004,1,0
145.64,228.352,1.964,3.14,4.633,-0.008,4.633,-0.006,-0.029,7.232,1.0,0.0,0.003,0,1.0,0.0,0.003,1,0
145.74,227.849,1.966,3.139,5.355,-0.008,5.355,-0.006,-0.023,6.632,1.0,0.0,0.002,0,1.0,0.0,0.003,1,0
145.89,227.0,1.969,3.139,5.778,-0.006,5.778,-0.005,0.002,0.262,1.0,0.0,0.001,0,1.0,0.0,0.002,1,0
145.99,226.422,1.971,3.138,5.786,-0.004,5.786,-0.003,-0.011,7.181,1.0,0.0,0.001,0,1.0,0.0,0.001,0,0
146.09,225.798,1.973,3.138,6.829,-0.003,6.829,-0.003,-0.004,11.52,1.0,0.0,0.001,0,1.0,0.0,0.001,2,0
146.24,224.643,1.978,3.138,8.355,-0.002,8.355,-0.002,0.006,8.264,1.0,0.0,0.0,0,1.0,0.0,0.0,2,0
146.34,223.766,1.982,3.138,9.024,-0.0,9.024,-0.001,0.002,-3.464,1.0,0.0,-0.0,0,1.0,0.0,0.0,0,0
146.49,222.406,1.987,3.138,9.533,0.001,9.533,0.001,0.02,8.347,1.0,0.0,-0.0,0,1.0,0.0,-0.001,3,0
146.59,221.408,1.991,3.138,10.318,0.001,10.318,0.002,0.026,6.692,1.0,0.0,-0.001,0,1.0,0.0,-0.001,3,0
146.74,219.782,1.997,3.138,11.262,0.002,11.262,0.002,0.026,5.75,1.0,0.0,-0.001,0,1.0,0.0,-0.001,3,0
146.84,218.625,2.001,3.138,11.831,0.002,11.831,0.003,0.028,5.532,1.0,0.0,-0.001,0,1.0,0.0,-0.001,3,0
146.94,217.412,2.005,3.139,12.381,0.001,12.381,0.003,0.037,5.439,1.0,0.0,-0.001,0,1.0,0.0,-0.001,3,0
147.09,215.518,2.01,3.139,12.633,0.001,12.633,0.003,0.03,4.823,1.0,0.0,-0.001,0,1.0,0.0,-0.001,0,0
147.19,214.228,2.013,3.139,13.168,0.001,13.168,0.003,0.035,5.417,1.0,0.0,-0.0,0,1.0,0.0,-0.001,4,0
147.34,212.189,2.017,3.14,13.938,0.0,13.938,0.002,0.032,4.747,1.0,0.0,-0.0,0,1.0,0.0,-0.0,4,0
147.49,210.042,2.021,3.14,14.637,-0.0,14.637,0.002,0.029,4.592,1.0,0.0,-0.0,0,1.0,0.0,-0.0,4,0
147.59,208.553,2.024,3.14,15.091,-0.0,15.091,0.002,0.026,4.507,1.0,0.0,-0.0,0,1.0,0.0,-0.0,4,0
147.74,206.236,2.027,3.14,15.766,-0.0,15.766,0.002,0.025,4.49,1.0,0.0,-0.0,0,1.0,0.0,-0.0,4,0
147.84,204.635,2.029,3.141,16.137,-0.001,16.137,0.001,0.022,0.238,0.944,0.0,-0.0,0,0.91,0.0,-0.0,0,0
147.99,202.206,2.031,3.141,16.411,-0.001,16.411,0.001,0.018,4.599,0.504,0.0,-0.0,0,1.0,0.0,-0.0,5,0
148.09,200.54,2.033,3.141,16.842,-0.001,16.842,0.001,0.018,2.774,0.309,0.0,-0.0,0,0.417,0.0,-0.0,5,0
148.24,197.987,2.034,3.141,17.105,-0.001,17.105,0.001,0.016,0.839,0.31,0.0,-0.0,0,0.298,0.0,-0.0,5,0
148.34,196.276,2.035,3.141,17.124,-0.001,17.124,0.001,0.013,-0.12,0.0,0.0,-0.0,0,0.323,0.0,-0.0,5,0
148.49,193.711,2.037,3.141,17.049,-0.001,17.049,0.001,0.009,-1.328,0.0,0.0,-0.0,0,0.0,0.0,-0.0,5,0
148.59,192.015,2.038,3.141,16.906,-0.0,16.906,0.0,0.006,-1.117,0.0,0.0,-0.0,0,0.0,0.0,-0.0,5,0
148.74,189.488,2.039,3.141,16.832,-0.0,16.832,0.0,0.002,-5.086,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0
148.89,187.019,2.04,3.141,16.202,-0.0,16.202,-0.0,0.0,-3.507,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0
