timestamp,x,y,yaw,v_total,v_lat,v_long,w_z,a_lat,a_long,throttle_cmd,brake_cmd,steer_cmd,gear_cmd,throttle_real,brake_real,steer_real,gear_real,is_idle
1219.708,237.637,-199.23,0.004,16.178,0.001,16.178,-0.004,-0.062,4.955,1.0,0.0,0.001,0,1.0,0.0,0.001,5,0
1219.808,239.281,-199.224,0.004,16.651,0.002,16.651,-0.004,-0.056,4.18,1.0,0.0,0.001,0,1.0,0.0,0.001,5,0
1219.908,240.969,-199.217,0.003,17.058,0.002,17.058,-0.003,-0.056,3.813,1.0,0.0,0.001,0,1.0,0.0,0.001,5,0
1220.008,242.696,-199.212,0.003,17.434,0.002,17.434,-0.003,-0.056,3.716,1.0,0.0,0.0,0,1.0,0.0,0.001,5,0
1220.058,243.573,-199.209,0.003,17.617,0.002,17.617,-0.003,-0.048,3.609,1.0,0.0,0.0,0,1.0,0.0,0.0,5,0
1220.158,245.355,-199.203,0.003,17.976,0.002,17.976,-0.003,-0.048,3.562,1.0,0.0,0.0,0,1.0,0.0,0.0,5,0
1220.258,247.172,-199.199,0.002,18.332,0.002,18.332,-0.003,-0.046,3.542,1.0,0.0,0.0,0,1.0,0.0,0.0,5,0
1220.358,249.025,-199.194,0.002,18.686,0.002,18.686,-0.002,-0.045,3.533,1.0,0.0,0.0,0,1.0,0.0,0.0,5,0
1220.458,250.913,-199.19,0.002,19.039,0.002,19.039,-0.002,-0.044,3.531,1.0,0.0,0.0,0,1.0,0.0,0.0,5,0
1220.508,251.87,-199.188,0.002,19.216,0.002,19.216,-0.002,-0.042,3.308,0.0,0.0,0.0,0,0.0,0.0,0.0,5,0
1220.608,253.808,-199.184,0.002,19.489,0.003,19.489,-0.002,-0.033,0.574,0.0,0.0,0.0,0,0.0,0.0,0.0,5,0
1220.708,255.759,-199.181,0.001,19.493,0.003,19.493,-0.001,-0.022,-1.151,0.0,0.0,-0.0,0,0.0,0.0,0.0,5,0
1220.758,256.731,-199.18,0.001,19.435,0.003,19.435,-0.001,-0.017,-1.532,0.0,0.0,-0.0,0,0.0,0.0,-0.0,5,0
1220.858,258.665,-199.177,0.001,19.271,0.002,19.271,-0.0,-0.008,-1.887,0.0,0.0,-0.0,0,0.0,0.0,-0.0,5,0
1220.958,260.582,-199.174,0.001,19.078,0.001,19.078,0.0,-0.001,-2.001,0.0,0.0,-0.0,0,0.0,0.0,-0.0,5,0
1221.058,262.478,-199.171,0.001,18.877,0.0,18.877,0.001,0.003,-2.027,0.0,0.0,-0.0,0,0.0,0.0,-0.0,5,0
1221.158,264.354,-199.169,0.001,18.675,-0.0,18.675,0.0,0.005,-2.027,0.0,0.0,-0.0,0,0.0,0.0,-0.0,5,0
1221.258,266.211,-199.166,0.002,18.473,-0.0,18.473,0.0,0.005,-2.015,0.0,0.0,-0.0,0,0.0,0.0,-0.0,5,0
1221.308,267.131,-199.164,0.002,18.372,-0.001,18.372,0.0,0.004,-1.997,0.0,0.0,0.0,0,0.0,0.0,-0.0,5,0
1221.408,268.958,-199.162,0.002,18.173,-0.0,18.173,0.0,0.003,-1.976,0.0,0.0,0.0,0,0.0,0.0,0.0,5,0
1221.508,270.764,-199.159,0.002,17.976,-0.0,17.976,0.0,-0.017,-1.955,0.0,0.0,0.001,0,0.0,0.0,0.0,5,0
1221.558,271.66,-199.158,0.002,17.878,-0.001,17.878,-0.001,-0.033,-1.944,0.0,0.0,0.001,0,0.0,0.0,0.001,5,0
1221.658,273.437,-199.155,0.001,17.684,-0.001,17.684,-0.003,-0.062,-1.923,0.0,0.0,0.001,0,0.0,0.0,0.001,5,0
1221.758,275.195,-199.153,0.001,17.493,-0.0,17.493,-0.005,-0.08,-1.902,0.0,0.0,0.001,0,0.0,0.0,0.001,5,0
1221.808,276.067,-199.153,0.001,17.398,0.0,17.398,-0.006,-0.088,-1.892,0.0,0.0,0.001,0,0.0,0.0,0.001,5,0
1221.908,277.797,-199.152,-0.0,17.247,0.002,17.247,-0.006,-0.086,-0.059,0.0,0.0,0.001,0,0.0,0.0,0.001,0,0
1222.008,279.521,-199.152,-0.001,17.163,0.004,17.163,-0.005,-0.06,-4.713,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0
1222.108,281.211,-199.153,-0.001,16.725,0.005,16.725,-0.003,-0.033,-3.562,0.0,0.0,-0.0,0,0.0,0.0,-0.0,4,0
1222.208,282.864,-199.154,-0.001,16.384,0.004,16.384,-0.0,-0.023,-3.255,0.0,0.0,-0.0,0,0.0,0.0,-0.0,4,0
1222.258,283.679,-199.155,-0.001,16.231,0.004,16.231,0.001,0.01,-2.926,0.0,0.0,-0.001,0,0.0,0.0,-0.001,4,0
1222.358,285.286,-199.156,-0.001,15.943,0.002,15.943,0.003,0.032,-2.773,0.0,0.0,-0.001,0,0.0,0.0,-0.001,4,0
1222.458,286.865,-199.157,-0.001,15.668,0.001,15.668,0.004,0.038,-2.725,0.0,0.0,-0.001,0,0.0,0.0,-0.001,4,0
1222.508,287.644,-199.158,-0.0,15.534,0.0,15.534,0.004,0.043,-2.656,0.0,0.0,-0.001,0,0.0,0.0,-0.001,4,0
1222.608,289.183,-199.158,-0.0,15.27,-0.001,15.27,0.003,0.036,-2.603,0.0,0.0,-0.0,0,0.0,0.0,-0.0,4,0
1222.708,290.696,-199.158,0.0,15.01,-0.001,15.01,0.002,0.024,-2.556,0.0,0.0,-0.0,0,0.0,0.0,-0.0,4,0
1222.758,291.443,-199.158,0.0,14.883,-0.002,14.883,0.002,0.016,-2.533,0.0,0.0,0.0,0,0.0,0.0,-0.0,4,0
1222.858,292.917,-199.157,0.0,14.63,-0.002,14.63,0.0,0.0,-2.487,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0
1222.958,294.366,-199.157,0.0,14.382,-0.001,14.382,-0.001,-0.009,-2.45,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0
1223.058,295.791,-199.157,0.0,14.139,-0.001,14.139,-0.001,-0.015,-2.408,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0
1223.108,296.495,-199.156,0.0,14.018,-0.001,14.018,-0.001,-0.017,-2.388,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0
1223.208,297.883,-199.156,0.0,13.78,-0.0,13.78,-0.001,-0.015,-2.348,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0
1223.308,299.249,-199.156,-0.0,13.547,0.0,13.547,-0.001,-0.012,-2.308,0.0,0.0,0.0,0,0.0,0.0,0.0,4,0
1223.408,300.591,-199.157,-0.0,13.317,0.0,13.317,-0.001,-0.007,0.515,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0
1223.508,301.923,-199.157,-0.0,13.293,0.0,13.293,-0.0,-0.004,-0.984,0.0,0.0,-0.0,0,0.0,0.0,0.0,0,0
1223.558,302.583,-199.157,-0.0,13.077,0.0,13.077,-0.0,-0.001,-4.942,0.0,0.0,-0.0,0,0.0,0.0,-0.0,3,0
1223.658,303.863,-199.157,-0.0,12.62,0.0,12.62,0.0,0.002,-3.837,0.0,0.0,-0.0,0,0.0,0.0,-0.0,3,0
1223.758,305.105,-199.157,-0.0,12.259,0.0,12.259,0.0,0.003,-3.387,0.0,0.0,-0.0,0,0.0,0.0,-0.0,3,0
1223.858,306.312,-199.157,-0.0,11.938,0.0,11.938,0.0,0.003,-3.211,0.0,0.0,-0.0,0,0.0,0.0,-0.0,3,0
1223.958,307.489,-199.158,-0.0,11.634,0.0,11.634,0.0,0.003,-3.105,0.0,0.0,-0.0,0,0.0,0.0,-0.0,3,0
1224.058,308.636,-199.158,-0.0,11.338,0.0,11.338,0.0,0.003,-2.797,0.0,0.0,-0.0,0,0.0,0.0,-0.0,3,0
1224.108,309.198,-199.158,-0.0,11.187,0.0,11.187,0.0,0.003,-2.723,0.0,0.0,-0.0,0,0.0,0.0,-0.0,3,0
1224.208,310.302,-199.158,-0.0,10.903,0.0,10.903,0.0,0.003,-2.658,0.0,0.0,-0.0,0,0.0,0.0,-0.0,3,0
1224.308,311.377,-199.158,-0.0,10.626,0.0,10.626,0.0,0.002,-0.888,0.0,0.0,-0.0,0,0.0,0.0,-0.0,3,0
1224.408,312.435,-199.158,-0.0,10.576,0.0,10.576,0.0,0.0,-4.653,0.0,0.0,0.0,0,0.0,0.0,-0.0,0,0
1224.508,313.463,-199.158,-0.0,9.894,-0.0,9.894,0.0,0.0,-7.054,0.0,1.0,0.0,0,0.0,1.0,0.0,2,0
1224.608,314.412,-199.158,-0.0,9.159,-0.0,9.159,0.0,0.0,-7.24,0.0,1.0,0.0,0,0.0,1.0,0.0,2,0
1224.708,315.286,-199.158,-0.0,8.385,-0.0,8.385,0.0,0.0,-8.234,0.0,1.0,0.0,0,0.0,1.0,0.0,2,0
1224.808,316.087,-199.158,-0.0,7.735,-0.0,7.735,0.0,0.0,-6.122,0.0,1.0,0.0,0,0.0,1.0,0.0,0,0
1224.908,316.814,-199.158,-0.0,6.7,-0.0,6.7,0.0,0.0,-15.122,0.0,1.0,0.0,0,0.0,1.0,0.0,1,0
1224.958,317.13,-199.158,-0.0,6.084,-0.0,6.084,-0.0,0.0,-19.394,0.0,1.0,0.0,0,0.0,1.0,0.0,1,0
1225.058,317.625,-199.158,-0.0,3.799,-0.0,3.799,0.0,0.0,-26.326,0.0,1.0,0.0,0,0.0,1.0,0.0,1,0
1225.158,317.857,-199.158,-0.0,1.18,-0.0,1.18,0.0,0.003,-23.415,0.0,1.0,0.0,0,0.0,1.0,0.0,1,0
1225.258,317.879,-199.158,-0.0,0.009,0.0,-0.009,-0.0,-0.0,-0.059,0.0,1.0,0.0,0,0.0,1.0,0.0,1,1
1225.358,317.881,-199.158,-0.0,0.011,-0.0,-0.011,-0.0,0.0,0.014,0.0,1.0,0.0,0,0.0,1.0,0.0,1,1
1225.458,317.883,-199.158,-0.0,0.008,-0.0,-0.008,-0.0,0.0,0.04,1.0,0.0,0.0,0,1.0,0.0,0.001,1,1
1225.508,317.883,-199.158,-0.0,0.006,-0.0,-0.006,-0.0,-0.0,1.298,1.0,0.0,0.0,0,1.0,0.0,0.0,1,1
1225.608,317.89,-199.158,-0.0,0.061,-0.0,0.061,-0.0,-0.003,4.462,1.0,0.0,0.0,0,1.0,0.0,0.0,1,1
1225.708,317.917,-199.158,-0.0,0.446,-0.003,0.446,0.012,0.003,4.734,1.0,0.0,0.0,0,1.0,0.0,0.0,1,0
1225.858,318.044,-199.158,0.0,1.216,-0.001,1.216,0.006,-0.026,5.647,1.0,0.0,0.0,0,1.0,0.0,0.0,1,0
1225.908,318.113,-199.158,-0.0,1.492,0.0,1.492,-0.008,0.002,5.509,1.0,0.0,-0.0,0,1.0,0.0,0.0,1,0
1226.008,318.297,-199.158,-0.0,2.191,0.0,2.191,-0.004,0.001,6.375,1.0,0.0,-0.0,0,1.0,0.0,-0.0,1,0
1226.108,318.553,-199.158,-0.0,2.875,0.0,2.875,-0.0,0.002,8.587,1.0,0.0,-0.0,0,1.0,0.0,-0.0,1,0
1226.208,318.887,-199.158,-0.0,3.701,0.0,3.701,0.0,0.001,7.55,1.0,0.0,-0.0,0,1.0,0.0,-0.0,1,0
1226.308,319.299,-199.158,-0.0,4.446,0.0,4.446,0.0,0.0,7.249,0.966,0.0,-0.0,0,1.0,0.0,-0.0,1,0
1226.408,319.783,-199.158,-0.0,5.165,0.0,5.165,0.0,0.0,6.534,0.454,0.0,-0.0,0,0.707,0.0,-0.0,1,0
1226.508,320.327,-199.158,-0.0,5.492,0.0,5.492,0.0,0.0,-1.101,0.87,0.0,-0.0,0,0.266,0.0,-0.0,1,0
1226.608,320.868,-199.158,-0.0,5.381,0.0,5.381,0.0,-0.0,-0.875,1.0,0.0,-0.0,0,1.0,0.0,-0.0,1,0
1226.708,321.402,-199.158,-0.0,5.35,0.0,5.35,0.0,-0.0,0.245,1.0,0.0,-0.0,0,1.0,0.0,-0.0,1,0
1226.808,321.945,-199.158,-0.0,5.48,0.0,5.48,0.0,-0.0,1.228,0.799,0.0,0.0,0,0.954,0.0,-0.0,1,0
1226.858,322.219,-199.158,-0.0,5.481,-0.0,5.481,-0.0,0.0,0.421,0.878,0.0,0.0,0,0.767,0.0,-0.0,0,0
1226.958,322.794,-199.158,-0.0,6.278,-0.0,6.278,-0.0,-0.001,11.811,0.0,0.0,0.0,0,0.825,0.0,0.0,2,0
1227.058,323.485,-199.159,-0.0,7.321,-0.0,7.321,-0.0,0.193,5.328,0.0,0.0,-0.004,0,0.0,0.0,-0.004,2,0
1227.158,324.243,-199.158,0.0,7.667,0.011,7.667,0.003,0.09,-1.576,0.0,0.0,-0.028,0,0.0,0.0,-0.004,2,0
1227.258,324.998,-199.154,0.003,7.467,0.044,7.467,0.042,0.774,-2.554,0.0,0.0,-0.03,0,0.0,0.0,-0.03,2,0
1227.358,325.729,-199.144,0.009,7.185,0.065,7.184,0.067,0.573,-2.946,0.0,0.0,-0.07,0,0.0,0.0,-0.029,2,0
1227.458,326.429,-199.127,0.017,6.865,0.117,6.864,0.116,1.566,-3.19,0.0,0.0,-0.071,0,0.0,0.0,-0.071,2,0
1227.558,327.1,-199.096,0.032,6.66,0.152,6.659,0.154,2.955,-0.333,0.0,0.0,-0.12,0,0.0,0.0,-0.121,0,0
1227.658,327.756,-199.047,0.053,6.3,0.25,6.295,0.234,1.441,-7.197,0.0,0.0,-0.112,0,0.0,0.0,-0.117,1,0
1227.758,328.345,-198.985,0.077,5.705,0.232,5.7,0.273,2.204,-4.969,0.0,0.0,-0.163,0,0.0,0.0,-0.167,1,0
1227.858,328.884,-198.911,0.102,5.252,0.288,5.245,0.322,1.39,-4.315,0.0,0.0,-0.153,0,0.0,0.0,-0.159,1,0
1227.958,329.378,-198.826,0.129,4.753,0.3,4.743,0.263,2.956,-6.604,0.434,0.0,-0.206,0,0.016,0.0,-0.211,1,0
1228.058,329.808,-198.728,0.158,4.201,0.399,4.182,0.302,1.084,-2.751,0.928,0.0,-0.19,0,0.805,0.0,-0.198,1,0
1228.158,330.202,-198.622,0.187,4.06,0.383,4.042,0.275,1.024,2.334,0.834,0.0,-0.239,0,0.943,0.0,-0.181,1,0
1228.258,330.606,-198.5,0.216,4.365,0.463,4.34,0.345,2.209,3.758,0.442,0.0,-0.224,0,0.605,0.0,-0.233,1,0
1228.358,331.038,-198.348,0.253,4.719,0.495,4.693,0.371,1.503,1.691,0.368,0.0,-0.202,0,0.338,0.0,-0.213,1,0
1228.458,331.488,-198.176,0.289,4.859,0.463,4.837,0.347,3.301,0.019,0.57,0.0,-0.25,0,0.47,0.0,-0.258,1,0
1228.558,331.935,-197.981,0.329,4.927,0.551,4.897,0.422,1.995,1.483,0.658,0.0,-0.239,0,0.658,0.0,-0.239,1,0
1228.658,332.386,-197.761,0.37,5.124,0.533,5.096,0.405,1.056,-0.378,0.426,0.0,-0.268,0,0.522,0.0,-0.214,1,0
1228.758,332.837,-197.524,0.41,5.039,0.517,5.013,0.421,2.688,0.245,0.897,0.0,-0.248,0,0.698,0.0,-0.258,1,0
1228.858,333.274,-197.265,0.453,5.096,0.535,5.068,0.417,2.067,0.335,0.729,0.0,-0.235,0,0.897,0.0,-0.248,1,0
1228.908,333.497,-197.124,0.475,5.369,0.546,5.341,0.445,1.408,-1.131,0.098,0.0,-0.276,0,0.74,0.0,-0.223,1,0
1229.008,333.938,-196.829,0.518,5.281,0.537,5.254,0.454,2.468,-1.069,0.781,0.0,-0.255,0,0.748,0.0,-0.266,1,0
1229.108,334.358,-196.517,0.564,5.217,0.526,5.191,0.458,2.101,0.074,0.849,0.0,-0.291,0,0.833,0.0,-0.242,1,0
1229.208,334.764,-196.186,0.61,5.283,0.569,5.253,0.487,3.133,1.717,0.705,0.0,-0.268,0,0.79,0.0,-0.28,1,0
1229.308,335.161,-195.824,0.66,5.405,0.573,5.374,0.496,2.167,-0.292,0.702,0.0,-0.3,0,0.541,0.0,-0.254,0,0
1229.408,335.546,-195.438,0.71,5.754,0.642,5.718,0.553,4.743,6.511,0.0,0.0,-0.274,0,0.702,0.0,-0.3,0,0
1229.508,335.971,-194.957,0.77,6.823,0.721,6.784,0.638,4.406,8.352,0.0,0.0,-0.257,0,0.0,0.0,-0.274,2,0
1229.558,336.191,-194.69,0.8,6.961,0.676,6.928,0.566,2.645,-0.307,0.0,0.0,-0.283,0,0.0,0.0,-0.24,2,0
1229.658,336.613,-194.141,0.86,6.896,0.618,6.869,0.569,3.656,-2.174,0.0,0.0,-0.255,0,0.0,0.0,-0.269,2,0
1229.758,336.995,-193.581,0.92,6.7,0.565,6.676,0.545,4.459,-3.235,0.0,0.0,-0.282,0,0.0,0.0,-0.296,2,0
1229.808,337.167,-193.299,0.951,6.562,0.588,6.536,0.659,3.865,-3.25,0.327,0.0,-0.267,0,0.0,0.0,-0.282,2,0
1229.908,337.476,-192.74,1.011,6.284,0.561,6.259,0.63,3.209,-3.087,0.0,0.0,-0.302,0,0.327,0.0,-0.267,2,0
1229.958,337.612,-192.462,1.041,6.141,0.597,6.112,0.554,3.602,-1.644,0.0,0.0,-0.272,0,0.0,0.0,-0.287,2,0
1230.058,337.853,-191.905,1.099,6.069,0.59,6.041,0.528,3.952,-3.763,0.0,0.0,-0.291,0,0.0,0.0,-0.306,0,0
1230.158,338.05,-191.354,1.157,5.587,0.589,5.556,0.499,1.816,-4.55,0.769,0.0,-0.256,0,0.217,0.0,-0.273,1,0
1230.208,338.132,-191.095,1.184,5.371,0.538,5.344,0.559,1.774,-4.286,0.783,0.0,-0.24,0,0.769,0.0,-0.256,1,0
1230.308,338.271,-190.599,1.231,5.006,0.463,4.984,0.486,2.69,-0.707,1.0,0.0,-0.228,0,0.971,0.0,-0.226,1,0
1230.408,338.383,-190.11,1.272,5.113,0.523,5.087,0.406,2.11,3.424,0.607,0.0,-0.203,0,0.915,0.0,-0.215,1,0
1230.458,338.434,-189.854,1.292,5.295,0.521,5.27,0.436,0.864,-1.809,0.425,0.0,-0.19,0,0.607,0.0,-0.203,1,0
1230.558,338.526,-189.342,1.328,5.161,0.425,5.144,0.399,1.346,-0.968,1.0,0.0,-0.177,0,1.0,0.0,-0.188,1,0
1230.658,338.604,-188.837,1.362,5.105,0.381,5.09,0.376,1.211,-0.394,1.0,0.0,-0.167,0,1.0,0.0,-0.177,1,0
1230.708,338.638,-188.582,1.377,5.155,0.369,5.141,0.263,1.287,2.058,1.0,0.0,-0.151,0,1.0,0.0,-0.156,1,0
1230.808,338.698,-188.062,1.406,5.243,0.336,5.232,0.232,1.119,-0.467,0.949,0.0,-0.141,0,1.0,0.0,-0.151,0,0
1230.858,338.724,-187.802,1.42,5.241,0.312,5.232,0.32,2.043,13.982,1.0,0.0,-0.124,0,1.0,0.0,-0.133,2,0
1230.958,338.774,-187.203,1.447,6.62,0.344,6.611,0.288,1.99,10.903,0.0,0.0,-0.109,0,0.0,0.0,-0.118,2,0
1231.008,338.798,-186.855,1.462,7.17,0.339,7.162,0.296,1.844,7.326,0.0,0.0,-0.1,0,0.0,0.0,-0.109,2,0
1231.108,338.839,-186.102,1.49,7.707,0.296,7.701,0.272,1.218,-0.34,0.0,0.0,-0.081,0,0.0,0.0,-0.09,2,0
1231.158,338.855,-185.718,1.503,7.692,0.258,7.688,0.249,0.964,-2.159,1.0,0.0,-0.07,0,0.0,0.0,-0.081,2,0
1231.258,338.877,-184.963,1.525,7.468,0.182,7.466,0.205,0.891,-2.396,1.0,0.0,-0.055,0,1.0,0.0,-0.07,2,0
1231.308,338.885,-184.593,1.535,7.365,0.146,7.363,0.172,0.59,-1.208,1.0,0.0,-0.039,0,1.0,0.0,-0.046,2,0
1231.358,338.891,-184.227,1.542,7.305,0.12,7.304,0.144,0.561,0.244,1.0,0.0,-0.032,0,1.0,0.0,-0.039,2,0
1231.458,338.898,-183.494,1.554,7.413,0.087,7.412,0.1,0.516,1.9,1.0,0.0,-0.027,0,1.0,0.0,-0.032,2,0
1231.508,338.9,-183.118,1.558,7.583,0.075,7.583,0.084,0.39,4.681,1.0,0.0,-0.019,0,1.0,0.0,-0.022,2,0
1231.608,338.901,-182.332,1.565,8.104,0.057,8.104,0.061,0.224,1.894,1.0,0.0,-0.012,0,1.0,0.0,-0.015,2,0
1231.708,338.9,-181.512,1.57,8.196,0.036,8.196,0.043,0.18,-0.06,1.0,0.0,-0.01,0,1.0,0.0,-0.012,0,0
1231.758,338.898,-181.1,1.572,8.412,0.029,8.412,0.038,0.205,10.524,1.0,0.0,-0.006,0,1.0,0.0,-0.008,3,0
1231.858,338.893,-180.201,1.575,9.372,0.02,9.372,0.024,0.131,8.669,1.0,0.0,-0.005,0,1.0,0.0,-0.006,3,0
1231.908,338.89,-179.721,1.576,9.75,0.015,9.75,0.019,0.091,6.818,1.0,0.0,-0.002,0,1.0,0.0,-0.003,3,0
1232.008,338.883,-178.709,1.578,10.407,0.007,10.407,0.011,0.04,6.322,1.0,0.0,-0.0,0,1.0,0.0,-0.002,3,0
1232.058,338.879,-178.179,1.578,10.707,0.004,10.707,0.007,-0.01,5.772,1.0,0.0,0.0,0,1.0,0.0,-0.0,3,0
1232.158,338.87,-177.077,1.578,11.277,-0.001,11.277,0.001,-0.012,5.627,1.0,0.0,0.001,0,1.0,0.0,0.0,3,0
1232.208,338.866,-176.505,1.578,11.553,-0.003,11.553,-0.002,-0.048,5.47,0.804,0.0,0.002,0,1.0,0.0,0.001,3,0
1232.308,338.858,-175.32,1.578,12.086,-0.004,12.086,-0.006,-0.073,4.259,0.64,0.0,0.002,0,0.442,0.0,0.002,3,0
